CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,AOV,Lifespan_Score,CLV
13822,6,2,632.0,5,2,3,Lost,316.0,359,621.6109589041096
13823,19,2,957.66,4,2,4,Lost,478.83,346,907.809205479452
13824,33,5,1698.94,4,4,4,Champions,339.788,332,1545.3372054794522
13826,176,1,189.5,2,1,1,Lost,189.5,189,98.12465753424657
13827,58,3,409.8,3,3,2,Loyal Customers,136.6,307,344.6810958904109
13828,22,1,209.49,4,1,1,Lost,209.49,343,196.86320547945206
13831,16,6,2198.45,4,5,5,Champions,366.4083333333333,349,2102.0795890410955
13832,19,1,52.2,4,1,1,Lost,52.2,346,49.4827397260274
13833,159,1,383.85,2,1,2,Lost,383.85,206,216.6386301369863
13835,25,4,834.57,4,4,3,Champions,208.6425,340,777.4076712328767
13837,212,2,266.59000000000003,1,2,2,At Risk,133.29500000000002,153,111.74868493150686
13838,6,4,674.82,5,4,3,Champions,168.705,359,663.7270684931507
13841,253,1,85.0,1,1,1,Lost,85.0,112,26.08219178082192
13842,59,9,3385.62,3,5,5,Loyal Customers,376.18,306,2838.355397260274
13844,11,1,361.62,5,1,2,Lost,361.62,354,350.7218630136986
13845,65,1,312.98,3,1,2,Lost,312.98,300,257.24383561643833
13846,25,3,865.0600000000001,4,3,3,Loyal Customers,288.35333333333335,340,805.8093150684931
13848,92,3,1255.0,2,3,4,Loyal Customers,418.3333333333333,273,938.6712328767123
13849,52,2,1537.95,3,2,4,Lost,768.975,313,1318.844794520548
13850,129,1,1595.48,2,1,4,Lost,1595.48,236,1031.5980273972602
13851,96,3,2651.46,2,3,5,Loyal Customers,883.82,269,1954.089698630137
13853,57,1,1090.14,3,1,4,Lost,1090.14,308,919.8989589041097
13854,9,25,8109.519999999999,5,5,5,Champions,324.38079999999997,356,7909.559232876712
13856,169,3,388.5,2,3,2,Loyal Customers,129.5,196,208.61917808219178
13858,57,1,216.17,3,1,1,Lost,216.17,308,182.41194520547944
13859,326,1,201.16,1,1,1,Lost,201.16,39,21.49380821917808
13860,1,5,1245.9,5,4,4,Champions,249.18,364,1242.4865753424658
13862,18,8,2209.36,4,5,5,Champions,276.17,347,2100.4052602739725
13863,248,1,305.78,1,1,2,Lost,305.78,117,98.01715068493151
13865,58,4,501.56,3,4,3,Loyal Customers,125.39,307,421.8600547945205
13866,74,1,145.67,2,1,1,Lost,145.67,291,116.13690410958903
13867,31,3,1005.09,4,3,4,Loyal Customers,335.03000000000003,334,919.7261917808221
13868,7,2,3192.54,5,2,5,Lost,1596.27,358,3131.313205479452
13869,123,4,3083.65,2,4,5,Loyal Customers,770.9125,242,2044.5021917808222
13870,2,8,2770.94,5,5,5,Champions,346.3675,363,2755.756767123288
13871,23,13,6403.25,4,5,5,Champions,492.5576923076923,342,5999.757534246575
13873,120,3,389.6,2,3,2,Loyal Customers,129.86666666666667,245,261.51232876712334
13874,358,1,540.45,1,1,3,Lost,540.45,7,10.364794520547946
13875,54,5,1786.79,3,4,4,Loyal Customers,357.358,311,1522.44298630137
13876,64,1,122.7,3,1,1,Lost,122.7,301,101.1854794520548
13877,86,1,117.24,2,1,1,Lost,117.24,279,89.61632876712328
13878,55,1,1271.57,3,1,4,Lost,1271.57,310,1079.9635616438354
13880,21,13,3219.77,4,5,5,Champions,247.67461538461538,344,3034.5229589041096
13881,4,20,17159.52,5,5,5,Champions,857.976,361,16971.470465753428
13882,3,5,1191.13,5,4,4,Champions,238.22600000000003,362,1181.339890410959
13883,11,5,2674.48,5,4,5,Champions,534.896,354,2593.8792328767117
13884,7,5,787.6,5,4,3,Champions,157.52,358,772.4953424657534
13885,189,2,506.8,1,2,3,At Risk,253.4,176,244.37479452054797
13886,71,1,243.56,3,1,1,Lost,243.56,294,196.18257534246575
13887,204,1,349.55,1,1,2,Lost,349.55,161,154.1850684931507
13888,120,2,595.67,2,2,3,At Risk,297.835,245,399.8332876712329
13889,93,1,416.9,2,1,2,Lost,416.9,272,310.6761643835616
13890,1,10,1883.81,5,5,4,Champions,188.381,364,1878.6488767123287
13892,27,4,632.97,4,4,3,Champions,158.2425,338,586.1475616438356
13893,298,1,821.1,1,1,3,Lost,821.1,67,150.72246575342467
13894,24,3,564.62,4,3,3,Loyal Customers,188.20666666666668,341,527.494301369863
13895,28,4,2593.07,4,4,5,Champions,648.2675,337,2394.1495616438356
13897,50,1,311.16,3,1,2,Lost,311.16,315,268.53534246575344
13898,326,1,155.93,1,1,1,Lost,155.93,39,16.66101369863014
13899,16,2,388.52,4,3,2,Loyal Customers,194.26,349,371.48898630136983
13900,183,3,740.95,1,3,3,Loyal Customers,246.98333333333335,182,369.46000000000004
13901,72,5,2867.2000000000003,3,4,5,Loyal Customers,573.44,293,2301.6153424657537
13904,37,2,332.64,3,3,2,Loyal Customers,166.32,328,298.9203287671233
13908,80,4,2319.55,2,4,5,Loyal Customers,579.8875,285,1811.155479452055
13911,57,9,2580.91,3,5,5,Loyal Customers,286.7677777777778,308,2177.8637808219178
13914,12,2,626.45,5,3,3,Loyal Customers,313.225,353,605.8543835616439
13917,50,2,272.04,3,3,2,Loyal Customers,136.02,315,234.7742465753425
13918,50,2,1212.84,3,3,4,Loyal Customers,606.42,315,1046.6975342465753
13919,59,2,348.81,3,3,2,Loyal Customers,174.405,306,292.42701369863016
13922,352,1,172.25,1,1,1,Lost,172.25,13,6.134931506849315
13923,54,1,351.13,3,1,2,Lost,351.13,311,299.182
13924,2,6,1838.85,5,5,4,Champions,306.47499999999997,363,1828.774109589041
13925,93,4,678.25,2,4,3,Loyal Customers,169.5625,272,505.4356164383562
13926,23,1,223.85,4,1,1,Lost,223.85,342,209.74438356164384
13927,75,1,348.99,2,1,2,Lost,348.99,290,277.27972602739726
13928,11,4,464.57,5,4,2,Champions,116.1425,354,450.5692602739726
13929,169,2,842.65,2,3,3,Loyal Customers,421.325,196,452.49150684931504
13930,58,2,337.34,3,3,2,Loyal Customers,168.67,307,283.73528767123287
13931,96,2,1237.53,2,3,4,Loyal Customers,618.765,269,912.0426575342465
13932,295,1,307.4,1,1,2,Lost,307.4,70,58.95342465753424
13933,109,2,608.79,2,3,3,Loyal Customers,304.395,256,426.98695890410954
13934,264,1,922.1,1,1,3,Lost,922.1,101,255.15643835616436
13936,180,1,376.58,1,1,2,Lost,376.58,185,190.86931506849317
13937,169,1,158.85,2,1,1,Lost,158.85,196,85.30027397260274
13938,35,1,71.66,3,1,1,Lost,71.66,330,64.78849315068493
13939,23,3,568.55,4,3,3,Loyal Customers,189.51666666666665,342,532.7235616438356
13940,17,4,839.14,4,4,3,Champions,209.785,348,800.0567671232876
13941,22,5,5112.96,4,4,5,Champions,1022.592,343,4804.781589041096
13946,79,3,561.57,2,3,3,Loyal Customers,187.19000000000003,286,440.0247123287672
13947,65,1,90.6,3,1,1,Lost,90.6,300,74.46575342465752
13948,361,1,102.0,1,1,1,Lost,102.0,4,1.1178082191780823
13949,3,6,2427.32,5,5,5,Champions,404.55333333333334,362,2407.3694246575346
13950,11,4,745.0600000000001,5,4,3,Champions,186.26500000000001,354,722.6061369863014
13951,176,3,674.45,2,3,3,Loyal Customers,224.8166666666667,189,349.23575342465756
13952,218,2,3251.07,1,3,5,Loyal Customers,1625.535,147,1309.3350410958906
13953,7,7,3515.68,5,5,5,Champions,502.23999999999995,358,3448.256
13954,2,2,439.92,5,3,2,Loyal Customers,219.96,363,437.50947945205485
13955,154,2,322.96,2,3,2,Loyal Customers,161.48,211,186.6974246575342
13956,5,5,1019.27,5,4,4,Champions,203.85399999999998,360,1005.3073972602739
13959,79,3,594.04,2,3,3,Loyal Customers,198.01333333333332,286,465.46695890410956
13960,21,2,230.22,4,3,1,Loyal Customers,115.11,344,216.97446575342465
13962,22,2,169.54999999999998,4,3,1,Loyal Customers,84.77499999999999,343,159.33054794520547
13963,308,4,664.54,1,4,3,Loyal Customers,166.135,57,103.77747945205479
13967,146,1,80.7,2,1,1,Lost,80.7,219,48.42
13969,7,18,9024.17,5,5,5,Champions,501.34277777777777,358,8851.103726027397
13971,19,8,2758.26,4,5,5,Champions,344.7825,346,2614.6793424657535
13972,71,2,190.25,3,3,1,Loyal Customers,95.125,294,153.24246575342465
13973,287,1,264.7,1,1,2,Lost,264.7,78,56.56602739726027
13974,49,1,413.59,3,1,2,Lost,413.59,316,358.0669589041096
13975,31,6,2461.24,4,5,5,Champions,410.20666666666665,334,2252.2031780821917
13976,207,1,357.98,1,1,2,Lost,357.98,158,154.96120547945208
13978,15,2,196.79,4,3,1,Loyal Customers,98.395,350,188.70273972602737
13979,73,1,869.87,2,1,3,Lost,869.87,292,695.8960000000001
13980,60,1,200.14,3,1,1,Lost,200.14,305,167.24027397260272
13982,39,4,1871.81,3,4,4,Loyal Customers,467.9525,326,1671.8083835616437
13983,30,12,2603.43,4,5,5,Champions,216.9525,335,2389.449452054794
13984,27,5,920.51,4,4,3,Champions,184.102,338,852.4174794520547
13985,4,15,7060.13,5,5,5,Champions,470.67533333333336,361,6982.758712328768
13986,17,1,320.46,4,1,2,Lost,320.46,348,305.5344657534246
13988,20,6,4147.96,4,5,5,Champions,691.3266666666667,345,3920.674520547945
13989,66,2,1266.08,3,3,4,Loyal Customers,633.04,299,1037.1449863013697
13990,213,1,311.3,1,1,2,Lost,311.3,152,129.6372602739726
13991,12,6,851.88,5,5,3,Champions,141.98,353,823.8729863013698
13992,30,1,76.8,4,1,1,Lost,76.8,335,70.4876712328767
13993,43,9,3466.36,3,5,5,Loyal Customers,385.1511111111111,322,3057.9943013698635
13994,4,6,2274.14,5,5,5,Champions,379.0233333333333,361,2249.217917808219
13995,15,5,1393.69,4,4,4,Champions,278.738,350,1336.4150684931506
13999,10,12,3901.81,5,5,5,Champions,325.1508333333333,355,3794.9110958904103
14000,211,1,635.66,1,1,3,Lost,635.66,154,268.19627397260274
14001,46,3,2043.08,3,3,5,Loyal Customers,681.0266666666666,319,1785.5959452054792
14002,134,2,529.73,2,3,3,Loyal Customers,264.865,231,335.2537808219178
14004,43,7,4582.64,3,5,5,Loyal Customers,654.6628571428572,322,4042.7673424657537
14005,10,5,2874.72,5,4,5,Champions,574.944,355,2795.9605479452052
14006,116,3,962.19,2,3,4,Loyal Customers,320.73,249,656.3981095890412
14009,198,2,695.61,1,3,3,Loyal Customers,347.805,167,318.26539726027397
14012,278,1,328.8,1,1,2,Lost,328.8,87,78.37150684931507
14013,110,3,473.02,2,3,2,Loyal Customers,157.67333333333332,255,330.4660273972603
14014,77,1,505.18,2,1,3,Lost,505.18,288,398.6077808219178
14015,53,1,917.34,3,1,3,Lost,917.34,312,784.1372054794521
14016,162,4,4291.21,2,4,5,Loyal Customers,1072.8025,203,2386.618164383562
14019,47,3,1421.61,3,3,4,Loyal Customers,473.86999999999995,318,1238.5533698630136
14020,17,2,642.8,4,3,3,Loyal Customers,321.4,348,612.8613698630137
14021,155,3,631.9,2,3,3,Loyal Customers,210.63333333333333,210,363.558904109589
14022,225,1,440.0,1,1,2,Lost,440.0,140,168.7671232876712
14023,7,2,584.07,5,3,3,Loyal Customers,292.035,358,572.8686575342466
14024,122,2,327.7,2,3,2,Loyal Customers,163.85,243,218.167397260274
14027,61,1,104.82,3,1,1,Lost,104.82,304,87.30213698630136
14029,63,2,467.66,3,3,2,Loyal Customers,233.83,302,386.94060273972605
14030,18,8,2358.84,4,5,5,Champions,294.855,347,2242.5136438356167
14031,7,19,17286.86,5,5,5,Champions,909.8347368421053,358,16955.331178082193
14032,2,11,2975.59,5,5,5,Champions,270.5081818181818,363,2959.2853972602743
14034,22,3,648.89,4,3,3,Loyal Customers,216.29666666666665,343,609.7788219178083
14035,29,5,1428.02,4,4,4,Champions,285.604,336,1314.5608767123288
14036,285,1,626.65,1,1,3,Lost,626.65,80,137.34794520547945
14037,176,2,147.20000000000002,2,3,1,Loyal Customers,73.60000000000001,189,76.2213698630137
14038,78,3,1560.38,2,3,4,Loyal Customers,520.1266666666667,287,1226.9289315068495
14039,33,1,152.2,4,1,1,Lost,152.2,332,138.43945205479451
14040,41,12,3560.32,3,5,5,Loyal Customers,296.6933333333333,324,3160.3936438356163
14041,266,1,141.41,1,1,1,Lost,141.41,99,38.35504109589041
14044,27,4,646.42,4,4,3,Champions,161.605,338,598.6026301369862
14045,109,4,1659.75,2,4,4,Loyal Customers,414.9375,256,1164.0986301369862
14046,284,1,151.59,1,1,1,Lost,151.59,81,33.64052054794521
14047,9,5,1308.61,5,4,4,Champions,261.722,356,1276.342904109589
14048,305,1,409.93,1,1,2,Lost,409.93,60,67.38575342465754
14049,17,4,5578.72,4,4,5,Champions,1394.68,348,5318.889205479452
14050,32,2,746.36,4,3,3,Loyal Customers,373.18,333,680.925698630137
14051,1,23,15610.39,5,5,5,Champions,678.7126086956522,364,15567.621808219179
14052,20,1,225.36,4,1,1,Lost,225.36,345,213.01150684931508
14053,124,2,260.25,2,3,2,Loyal Customers,130.125,241,171.836301369863
14054,65,1,92.46,3,1,1,Lost,92.46,300,75.9945205479452
14055,106,1,725.6400000000001,2,1,3,Lost,725.6400000000001,259,514.9061917808219
14056,1,23,8152.71,5,5,5,Champions,354.46565217391304,364,8130.3738082191785
14057,24,17,6211.66,4,5,5,Champions,365.39176470588234,341,5803.222082191781
14059,267,1,183.6,1,1,1,Lost,183.6,98,49.29534246575342
14060,5,19,6140.42,5,5,5,Champions,323.18,360,6056.304657534246
14062,10,12,10464.85,5,5,5,Champions,872.0708333333333,355,10178.141780821918
14064,29,5,1334.34,4,4,4,Champions,266.868,336,1228.3239452054793
14066,267,1,152.55,1,1,1,Lost,152.55,98,40.95863013698631
14067,64,2,374.7,3,3,2,Loyal Customers,187.35,301,308.9991780821918
14068,320,1,265.85,1,1,2,Lost,265.85,45,32.77602739726027
14071,4,8,1422.75,5,5,4,Champions,177.84375,361,1407.1582191780822
14073,32,1,151.04,4,1,1,Lost,151.04,333,137.79813698630136
14075,5,3,942.26,5,3,4,Loyal Customers,314.08666666666664,360,929.3523287671233
14076,129,1,118.67,2,1,1,Lost,118.67,236,76.72909589041096
14077,41,5,499.42,3,4,3,Loyal Customers,99.884,324,443.3207671232877
14078,102,6,1049.37,2,5,4,Loyal Customers,174.89499999999998,263,756.121397260274
14079,125,1,375.1,2,1,2,Lost,375.1,240,246.64109589041095
14080,33,1,45.6,4,1,1,Lost,45.6,332,41.477260273972604
14081,302,2,921.62,1,3,3,Loyal Customers,460.81,63,159.07413698630137
14082,365,1,182.25,1,1,1,Lost,182.25,0,0.0
14083,4,9,1002.9,5,5,4,Champions,111.43333333333334,361,991.9093150684932
14085,2,18,4421.29,5,5,5,Champions,245.62722222222223,363,4397.063753424658
14087,3,1,191.47,5,1,1,Lost,191.47,362,189.89627397260276
14088,10,13,50491.81,5,5,5,Champions,3883.9853846153846,355,49108.47273972603
14089,57,1,158.75,3,1,1,Lost,158.75,308,133.95890410958904
14090,325,1,76.32000000000001,1,1,1,Lost,76.32000000000001,40,8.363835616438356
14092,8,14,4076.91,5,5,5,Champions,291.2078571428571,357,3987.55306849315
14093,12,1,433.86,5,1,2,Lost,433.86,353,419.59610958904113
14096,4,17,53258.43,5,5,5,Champions,3132.8488235294117,361,52674.77597260274
14098,37,1,147.35,3,1,1,Lost,147.35,328,132.4131506849315
14099,16,11,3104.17,4,5,5,Champions,282.1972727272727,349,2968.096794520548
14100,138,1,191.95,2,1,1,Lost,191.95,227,119.37712328767122
14101,74,6,5976.79,2,5,5,Loyal Customers,996.1316666666667,291,4765.057232876712
14102,5,5,1105.88,5,4,4,Champions,221.17600000000002,360,1090.7309589041097
14104,155,2,216.21,2,3,1,Loyal Customers,108.105,210,124.39479452054795
14105,239,1,1266.23,1,1,4,Lost,1266.23,126,437.1095342465754
14107,52,7,2703.23,3,5,5,Loyal Customers,386.17571428571426,313,2318.112301369863
14108,31,2,597.91,4,3,3,Loyal Customers,298.955,334,547.128602739726
14109,73,1,144.2,2,1,1,Lost,144.2,292,115.36
14110,4,12,5683.15,5,5,5,Champions,473.5958333333333,361,5620.868904109589
14111,14,4,692.85,5,4,3,Champions,173.2125,351,666.2749315068494
14112,23,7,2915.15,4,5,5,Champions,416.45,342,2731.455616438356
14113,4,4,1840.42,5,4,4,Champions,460.105,361,1820.2510136986302
14114,274,2,386.53,1,3,2,Loyal Customers,193.265,91,96.36775342465752
14116,20,5,1382.74,4,4,4,Champions,276.548,345,1306.9734246575342
14117,144,1,90.0,2,1,1,Lost,90.0,221,54.4931506849315
14121,4,4,2780.15,5,4,5,Champions,695.0375,361,2749.6826027397265
14124,84,1,419.58,2,1,2,Lost,419.58,281,323.0191232876712
14125,11,3,2720.63,5,3,5,Loyal Customers,906.8766666666667,354,2638.6384109589044
14126,8,3,706.1300000000001,5,3,3,Loyal Customers,235.3766666666667,357,690.6531780821919
14127,123,3,709.71,2,3,3,Loyal Customers,236.57000000000002,242,470.5474520547946
14128,61,2,637.5,3,3,3,Loyal Customers,318.75,304,530.9589041095891
14129,2,5,1123.86,5,4,4,Champions,224.772,363,1117.7018630136986
14130,319,1,480.91,1,1,2,Lost,480.91,46,60.607835616438365
14132,2,11,3586.03,5,5,5,Champions,326.00272727272727,363,3566.3805205479453
14133,130,3,605.64,2,3,3,Loyal Customers,201.88,235,389.932602739726
14135,2,15,4690.31,5,5,5,Champions,312.68733333333336,363,4664.609671232877
14138,2,2,965.88,5,3,4,Loyal Customers,482.94,363,960.5875068493151
14139,46,1,415.82,3,1,2,Lost,415.82,319,363.4152876712329
14140,4,2,935.05,5,3,4,Loyal Customers,467.525,361,924.8028767123287
14141,3,4,915.13,5,4,3,Champions,228.7825,362,907.6083835616439
14142,373,1,311.81,1,1,2,Lost,311.81,-8,-6.834191780821918
14143,134,1,115.8,2,1,1,Lost,115.8,231,73.28712328767122
14145,47,4,3742.2,3,4,5,Loyal Customers,935.55,318,3260.3276712328766
14146,9,5,4191.0,5,4,5,Champions,838.2,356,4087.6602739726027
14147,78,2,483.4,2,3,3,Loyal Customers,241.7,287,380.0980821917808
14148,234,1,157.2,1,1,1,Lost,157.2,131,56.41972602739726
14149,221,1,446.62,1,1,2,Lost,446.62,144,176.20076712328768
14150,36,2,658.64,3,3,3,Loyal Customers,329.32,329,593.6782465753424
14152,75,2,621.29,2,3,3,Loyal Customers,310.645,290,493.62767123287665
14154,239,2,1345.62,1,3,4,Loyal Customers,672.81,126,464.51539726027397
14155,266,1,118.75,1,1,1,Lost,118.75,99,32.20890410958904
14156,10,54,116560.08,5,5,5,Champions,2158.52,355,113366.65315068493
14157,20,2,424.89,4,3,2,Loyal Customers,212.445,345,401.60835616438357
14158,40,1,507.66,3,1,3,Lost,507.66,325,452.0260273972603
14159,20,11,4627.98,4,5,5,Champions,420.7254545454545,345,4374.39205479452
14161,216,3,1097.62,1,3,4,Loyal Customers,365.8733333333333,149,448.0695342465753
14162,174,2,289.36,2,3,2,Loyal Customers,144.68,191,151.4185205479452
14163,87,4,2445.91,2,4,5,Loyal Customers,611.4775,278,1862.9122739726026
14164,71,2,1631.77,3,3,4,Loyal Customers,815.885,294,1314.357205479452
14165,276,1,120.44,1,1,1,Lost,120.44,89,29.367561643835614
14167,39,4,562.59,3,4,3,Loyal Customers,140.6475,326,502.47764383561645
14171,98,1,363.79,2,1,2,Lost,363.79,267,266.1148767123288
14173,11,4,450.84,5,4,2,Champions,112.71,354,437.2530410958904
14174,33,1,134.46,4,1,1,Lost,134.46,332,122.30334246575343
14175,60,3,3222.3,3,3,5,Loyal Customers,1074.1000000000001,305,2692.6068493150688
14176,297,4,576.9000000000001,1,4,3,Loyal Customers,144.22500000000002,68,107.47726027397263
14177,86,4,549.46,2,4,3,Loyal Customers,137.365,279,419.9981917808219
14178,9,7,1580.26,5,5,4,Champions,225.75142857142856,356,1541.294684931507
14179,41,2,701.57,3,3,3,Loyal Customers,350.785,324,622.7635068493151
14180,11,25,4748.52,5,5,5,Champions,189.94080000000002,354,4605.41391780822
14184,67,1,452.89,3,1,2,Lost,452.89,298,369.75676712328766
14185,331,1,197.65,1,1,1,Lost,197.65,34,18.41123287671233
14188,31,6,2054.36,4,5,5,Champions,342.3933333333334,334,1879.8801095890412
14189,2,15,4654.08,5,5,5,Champions,310.272,363,4628.578191780822
14191,2,13,4684.76,5,5,5,Champions,360.36615384615385,363,4659.090082191781
14193,68,2,853.39,3,3,3,Loyal Customers,426.695,297,694.4022739726028
14194,5,21,11349.52,5,5,5,Champions,540.4533333333334,360,11194.047123287672
14195,202,2,1012.0,1,3,4,Loyal Customers,506.0,163,451.93424657534246
14196,107,1,335.52,2,1,2,Lost,335.52,258,237.1620821917808
14198,18,4,701.4,4,4,3,Champions,175.35,347,666.8104109589041
14199,218,1,185.4,1,1,1,Lost,185.4,147,74.66794520547946
14201,60,7,747.44,3,5,3,Loyal Customers,106.77714285714286,305,624.5731506849315
14204,2,1,150.61,5,1,1,Lost,150.61,363,149.78473972602742
14205,17,2,466.7,4,3,2,Loyal Customers,233.35,348,444.9632876712329
14206,239,1,328.16,1,1,2,Lost,328.16,126,113.28263013698631
14208,95,1,151.74,2,1,1,Lost,151.74,270,112.24602739726028
14209,11,6,2073.43,5,5,5,Champions,345.57166666666666,354,2010.9430684931506
14210,106,6,1905.84,2,5,4,Loyal Customers,317.64,259,1352.3631780821918
14211,53,9,2241.1,3,5,5,Loyal Customers,249.0111111111111,312,1915.68
14212,90,1,1070.48,2,1,4,Lost,1070.48,275,806.5260273972603
14214,31,5,1004.38,4,4,4,Champions,200.876,334,919.076493150685
14215,12,6,1789.72,5,5,4,Champions,298.2866666666667,353,1730.8798904109592
14216,3,4,1839.3,5,4,4,Champions,459.825,362,1824.1824657534246
14217,2,17,2004.98,5,5,4,Champions,117.94,363,1993.9938082191782
14218,43,1,169.48000000000002,3,1,1,Lost,169.48000000000002,322,149.51386301369865
14219,4,1,89.94,5,1,1,Lost,89.94,361,88.95435616438357
14220,247,2,632.4000000000001,1,3,3,Loyal Customers,316.20000000000005,118,204.44712328767127
14221,42,9,3432.8,3,5,5,Loyal Customers,381.4222222222222,323,3037.792876712329
14222,177,1,683.17,2,1,3,Lost,683.17,188,351.8793424657534
14223,92,3,991.13,2,3,4,Loyal Customers,330.37666666666667,273,741.3109315068493
14224,110,4,1009.73,2,4,4,Loyal Customers,252.4325,255,705.4278082191781
14226,29,5,2214.79,4,4,5,Champions,442.95799999999997,336,2038.820383561644
14227,26,10,3350.96,4,5,5,Champions,335.096,339,3112.2614794520546
14229,52,3,1547.2,3,3,4,Loyal Customers,515.7333333333333,313,1326.77698630137
14231,184,3,925.71,1,3,4,Loyal Customers,308.57,181,459.05071232876713
14232,43,5,2048.07,3,4,5,Loyal Customers,409.61400000000003,322,1806.7905205479453
14233,49,4,1462.72,3,4,4,Loyal Customers,365.68,316,1266.3548493150686
14234,22,4,754.12,4,4,3,Champions,188.53,343,708.6661917808219
14235,75,5,3144.86,2,4,5,Loyal Customers,628.972,290,2498.6558904109584
14236,81,2,490.86,2,3,3,Loyal Customers,245.43,284,381.92942465753424
14237,373,1,161.0,1,1,1,Lost,161.0,-8,-3.5287671232876714
14238,326,1,146.85,1,1,1,Lost,146.85,39,15.690821917808218
14239,43,11,2380.85,3,5,5,Loyal Customers,216.4409090909091,322,2100.366301369863
14240,30,2,890.34,4,3,3,Loyal Customers,445.17,335,817.1613698630138
